link,id_company,company_name,company_address,company_size,company_website,company_type,company_details,company_logo
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-austdoor.35A7FC01.html,35A7FC01,Công ty Cổ phần Tập đoàn Austdoor,"Trụ sở chính: Số 37 Lê Văn Thiêm, Nhân Chính, Thanh Xuân, Hà Nội",Qui mô công ty: 1.000-4.999,Website: http://www.austdoorgroup.vn/,Loại hình hoạt động: Cổ phần,"Công ty Cổ phần Tập đoàn Austdoor là một trong những Nhà sản xuất và cung cấp các giải pháp về cửa & vật liệu xây dựng công nghệ mới hàng đầu tại Việt Nam. Trải qua gần 20 năm nỗ lực xây dựng và phát triển không ngừng góp phần bảo vệ hàng triệu ngôi nhà & tô đẹp thêm cho kiến trúc Việt Nam, Tập đoàn Austdoor hiện đang tiếp tục đẩy mạnh hoạt động sản xuất kinh doanh tại nhiều quốc gia và vùng lãnh thổ trên thế giới.
Sứ mệnh:
Tiên phong thúc đẩy hành trình chuyển đổi ngành Vật liệu xây dựng hoàn thiện, nhằm cung cấp giải pháp tổng thể nâng cao tiện ích và thẩm mỹ cho các công trình, tạo nên giá trị vượt trội và mang lại sự phồn thịnh cho mọi gia đình.
Tầm nhìn:
Trở thành niềm tự hào của Việt Nam trong việc cung cấp giải pháp tổng thể về cửa, vật liệu xây dựng hoàn thiện ứng dụng công nghệ cao và chuyển đổi số toàn diện.
Giá trị cốt lõi: Chính trực - Tôn trọng - Hợp tác - Tin cậy - Sáng tạo - Yêu công nghệ
(Tiếng anh: Integrity -Respect- Collaboration -Trust - Innovation - Passion for Technology)
Bằng sản phẩm chất lượng cao, dịch vụ khách hàng ngày càng hoàn thiện, Tập đoàn Austdoor đã vinh dự nhận những giải thưởng của nhiều tổ chức, ban ngành uy tín: Cúp Vàng Sản phẩm và Dịch vụ xuất sắc; Giải thưởng Thương hiệu nổi tiếng quốc gia; Huy chương Vàng Chất lượng sản phẩm ngành Xây Dựng...
Austdoor luôn mong muốn hợp tác thành công và trở thành người bạn đồng hành Đáng tin cậy của mỗi đối tác, mỗi khách hàng, và của cả cộng đồng, cùng gắn kết sức mạnh, tài trí của người Việt, nỗ lực không ngừng với phương châm sáng tạo vì cuộc sống.
Trụ sở chính: Số 37 Lê Văn Thiêm, Nhân Chính, Thanh Xuân, Hà Nội
Nhà máy Hưng Yên: Km7, Đường 39, Thị trấn Yên Mỹ, Hưng Yên
Nhà máy Nhơn Trạch: KCN Nhơn Trạch 1, Phước Thiền, Nhơn Trạch, Đồng Nai
Chi nhánh HCM: Số 286- 288 Nguyễn Xí- Phường 13- Quận Bình Thạnh- TP HCM
Website: http://austdoorgroup.vn",https://images.careerviet.vn/employer_folders/lot3/201473/148x148/171056logoadg2.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-in-holdings.35A8ADEE.html,35A8ADEE,Công Ty Cổ Phần In Holdings,"194 Hoàng Văn Thụ, Phường 09, Quận Phú Nhuận,",Qui mô công ty: 500-999,,Loại hình hoạt động: Cổ phần,"Với 22 năm hoạt động kinh doanh trong lĩnh vực hội nghị, yến tiệc và nhà hàng, Công Ty Cổ Phần In Holdings đã khẳng định uy tín của mình qua việc xây dựng và phát triển thành công những thương hiệu hàng đầu trong lĩnh vực này tại Thành phố Hồ Chí Minh, trở thành lựa chọn ưu tiên của các khách hàng, công ty trong nước và quốc tế như: GEM Center, trung tâm hội nghị White Palace Hoàng Văn Thụ, trung tâm tổ chức sự kiện và triển lãm White Palace Phạm Văn Đồng, nhà hàng The Log, W Gourmet. Để có được thành công đó, Công Ty Cổ Phần In Holdings đã từng bước xây dựng cơ cấu tổ chức và hệ thống các công ty thành viên chuyên biệt nhằm đảm bảo cho sự phát triển bền vững của công ty. Công Ty Cổ Phần In Holdings gồm các công ty thành viên là PQC Convention, Phú Quý Thủy Mộc, PQC Vạn Xuân, PQC Hotel & Restaurant tạo nên sự kết hợp chặt chẽ giữa hoạt động của các công ty, góp phần mang lại hiệu quả cho việc đầu tư, phát triển, quản lý và khai thác hiệu quả các dự án trong ngành công nghệ hiếu khách và ẩm thực. Lợi thế từ đội ngũ hơn 2,500 nhân sự cơ hữu đã có kinh nghiệm phục vụ sự kiện, yến tiệc cấp cao của các sở, ban, ngành, hiệp hội doanh nghiệp và các công ty trong và ngoài nước, chúng tôi tự tin sẽ mang đến cho khách hàng của mình những sản phẩm và dịch vụ hoàn hảo. Hoạt động trong lĩnh vực công nghệ hiếu khách, PQC luôn được xây dựng trên một nền tảng rất nhân bản. Tại PQC, con người được xác định là nhân tố then chốt để tạo nên các giá trị thành công, vì thế, chúng tôi quan tâm đến đội ngũ nhân sự của mình trên mọi phương diện. Gia nhập PQC, các bạn sẽ được làm việc trong một môi trường chuyên nghiệp, năng động với nhiều cơ hội thăng tiến & phát triển nghề nghiệp.",https://images.careerviet.vn/employer_folders/lot2/247022/148x148/92620logoinholdingspng.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-prosfa.35A9A4CB.html,35A9A4CB,CÔNG TY TNHH PROSFA,"442 Lũy Bán Bích, Phường Hoà Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,,Loại hình hoạt động: Trách nhiệm hữu hạn,"442 Lũy Bán Bích, Phường Hoà Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png
https://careerviet.vn/vi/nha-tuyen-dung/tran-duc-group-cong-ty-co-phan-tran-duc.35A8291F.html,35A8291F,TRAN DUC GROUP - CÔNG TY CỔ PHẦN TRẦN ĐỨC,"Số 69/13, Đường Bình Chuẩn 42, Khu phố Bình Phước A, Phường Bình Chuẩn, Thành phố Thuận An, Tỉnh Bình Dương",Qui mô công ty: 1.000-4.999,Website: https://tranducfurnishings.com/,Loại hình hoạt động: Cổ phần,"Thành lập từ năm 2000, đến nay Tập đoàn Trần Đức đang sở hữu 2 nhà máy có diện tích nhà xưởng 100.000 m2 tại Bình Dương với hơn 1.500 công nhân viên chuyên nghiệp tay nghề cao. Tập đoàn Trần Đức chia thành 2 thương hiệu chính như sau:
- Tran Duc Furnishings:
chuyên sản xuất dòng hàng nội thất cao cấp cho các Dự Án (khách sạn 4-5 sao) xuất khẩu cho thị trường Mỹ (80%) và Bắc Mỹ, UK, Nhật. Các dự án đã thực hiện: Khách sạn Hyat, Khách sạn Hilton, Khách sạn Marriott, Khách sạn Starwood, Khách sạn Sheraton, Khách sạn Faimont Empress Victoria…
- Tran Duc Homes:
chuyên cung cấp các giải pháp gỗ toàn diện cho ngành kiến  trúc – xây dựng-trang trí nội thất. Sản phẩm chính của thương hiệu Tran Duc Homes bao gồm:
+Nhà gỗ lắp ghép
+Cấu kiện gỗ xây dựng
+Vật liệu gỗ hoàn thiện",https://images.careerviet.vn/employer_folders/lot3/213023/148x148/110738logotranduc.jpg
https://careerviet.vn/vi/nha-tuyen-dung/techtronic-industries-vietnam-tti.35A828EC.html,35A828EC,Techtronic Industries Vietnam (TTI),"9A VSIP II-A Street 27, Vinh Tan, Tan Uyen, Binh Duong",Qui mô công ty: 10.000-19.999,Website: http://www.ttigroup.com.vn,Loại hình hoạt động: 100% vốn nước ngoài,"TTI – Techtronic Industries là công ty toàn cầu và dẫn đầu thế giới về tốc độ phát triển trong lĩnh vực Dụng cụ điện, Phụ kiện, Dụng cụ cầm tay, Thiết bị điện ngoài trời, Chăm sóc sàn dành cho khách hàng có nhu cầu tự làm (Do – It – Yourself), khách hàng chuyên nghiệp và công nghiệp trong ngành cải tạo, sửa chữa, bảo trì, xây dựng nhà ở và cơ sở hạ tầng.
TTI tự hào sở hữu danh mục các thương hiệu mạnh bao gồm:
MILWAUKEE
,
AEG
và
RYOBI
(dụng cụ & phụ kiện điện);
RYOBI
và
HOMELITE
(dụng cụ ngoài trời),
HOOVER
,
DIRT DEVIL
,
VAX
và
ORECK
(dụng cụ làm sạch và chăm sóc sàn). Trong đó,
MILWAUKEE
là thương hiệu trị giá tỷ đô có tốc độ phát triển dẫn đầu thế giới trong ngành hàng dụng cụ điện chuyên nghiệp,
RYOBI
là thương hiệu số 1 trong ngành hàng dụng cụ DIY & dụng cụ điện không dây sử dụng ngoài trời.
TTI đã có mặt tại hơn 40 quốc gia và luôn là một trong những lựa chọn lý tưởng của những nhân sự đầy năng lượng, nhiệt huyết, sẵn sàng cùng chúng tôi cống hiến, từ đó xây dựng và giúp TTI trở thành một công ty đẳng cấp thế giới với vị thế đầu ngành.
----------------------
TTI is a fast-growing world leader in Power Tools, Accessories, Hand Tools, Outdoor Power Equipment, and Floorcare and Cleaning for Do-It-Yourself (DIY), professional and industrial users in the home improvement, repair, maintenance, construction, and infrastructure industries. We are now the leader of once-in-a-generation shift from petrol, corded, manual, hydraulic, and pneumatic products to cordless in power tools, light equipment, outdoor products and cleaning.
TTI's powerful brands portfolio includes:
MILWAUKEE
,
AEG
and
RYOBI
(power tools & accessories),
RYOBI
and
HOMELITE
(outdoor products) as well as
HOOVER
,
DIRT DEVIL
,
VAX
and
ORECK
(floorcare and cleaning products); in which
MILWAUKEE
is a billion dollar brand, the number one and fastest-growing global brand in the professional market while
RYOBI
is the number one DIY tool and cordless outdoor power equipment brand worldwide, along with reputed brands namely
AEG, STILETTO, HOOVER, EMPIRE, HOMELITE
.
With operations in over 40 locations worldwide, TTI is always in the market looking for candidates with the energy, enthusiasm, and dedication to join us and contribute to our growth and development.",https://images.careerviet.vn/employer_folders/lot2/212972/148x148/215219ttilogofb.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-san-xuat-thiet-bi-dien-cong-nghiep-cat-van-loi.35A991DE.html,35A991DE,CÔNG TY CỔ PHẦN SẢN XUẤT THIẾT BỊ ĐIỆN CÔNG NGHIỆP CÁT VẠN LỢI,"Lô F1.2, đường số 08, KCN Cơ Khí ô tô Thành phố Hồ Chí Minh , Xã Hoà Phú, Huyện Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",,Website: https://www.catvanloi.com/,Loại hình hoạt động: Cổ phần,"Lĩnh vực hoạt động:
Sản xuất vật tư cơ điện M&E cho nhà máy & tòa nhà
-  Sản xuất ống thép luồn dây điện/ ống ruột gà thép & phụ kiện CVL®
-  Ty ren & hệ treo – giá đỡ CVL® cho M&E / PCCC/ HVAC cho tòa nhà & nhà máy
-  Vật tư thi công hệ thống chống sét & tiếp địa cổ điển CVL® cho tòa nhà & nhà máy
-  Máng cáp dạng lưới & phụ kiện CVL® cho nhà máy thực phẩm & Data center
Thế mạnh:
Nhà máy đạt Hợp chuẩn ANSI C80.1/ UL797, JIS C8305, IEC 61386, BS 4568 – ISO 9001: 2015
-  Là nhà cung cấp chính nhiều nhà thầu Nhật bản & Tổng thầu tại Việt nam: Marubeni, Toshiba, Kinden, Shinryo, Kandenko, Yurtec, Kurihara, Sanyo, Hitachi, Taikisha, Hòa Bình, Cotecons, Unicons, Ricons, REE..
-  Hiện thực “KHÁT VỌNG VIỆT: THAY THẾ HÀNG NHẬP KHẨU” tại nhiều công trình: Metro số 1- Bến thành – Suối tiên, Nhổn- Ga Hà nội, Nhà máy nhiệt điện Thái Bình 1/ Duyên Hải 3/ Sông Hậu/ Nghi sơn 2/Ô Môn, Tòa nhà Đức, Tòa nhà Vietconbank, Tòa nhà Quốc hội Việt nam/ Lào, Khách sạn Marriot/ Pulman…",https://images.careerviet.vn/employer_folders/lot4/305374/148x148/132755cvl-logo.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-easia-travel.35A902E7.html,35A902E7,Công ty Easia Travel,"33B Phạm Ngũ Lão, Hoàn Kiếm, Hà Nội",Qui mô công ty: 100-499,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty Easia Travel: 33B Pham Ngu Lao, Hoan Kiem, Ha Noi",https://images.careerviet.vn/employer_folders/lot5/268775/148x148/170432logo_asia.jpg
https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-kinh-te-tai-chinh-tp-hcm.35A9537C.html,35A9537C,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP.HCM,"141-145 Điện Biên Phủ, phường 15, quận Bình Thạnh, TP.HCM",Qui mô công ty: 500-999,Website: https://www.uef.edu.vn/,Loại hình hoạt động: Cá nhân,"Trường Đại học Kinh tế - Tài chính thành phố Hồ Chí Minh là một đại học tư thục tại Việt Nam, được thành lập theo quyết định số 1272/QĐ-TTg ngày 24/9/2007 của Thủ tướng Chính phủ",https://images.careerviet.vn/employer_folders/lot4/289404/148x148/102105logo.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-boxgate.35A926F6.html,35A926F6,CÔNG TY TNHH BOXGATE,"40 Hoa Đào, Phường 2, Quận Phú Nhuận, TP HCM",Qui mô công ty: 25-99,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Welcome To Boxgate,
Founded in 2017, Boxgate is a company specializing in providing high-end fashion products in the E-Commerce market. Owning more than 20 000 diverse fashion items, now we have a customer file with more than 20 000 loyal customers. Are you looking for quality fashion products at affordable prices? Boxgate is the only answer for you!",https://images.careerviet.vn/employer_folders/lot6/278006/148x148/91830boxgate.png
https://careerviet.vn/vi/nha-tuyen-dung/tap-doan-brg-cong-ty-cp.35A6BF4B.html,35A6BF4B,TẬP ĐOÀN BRG – CÔNG TY CP,"Số 198 Trần Quang Khải, phường Lý Thái Tổ, quận Hoàn Kiếm, thành phố Hà Nội, Việt Nam",Qui mô công ty: 20.000-49.999,Website: https://www.brggroup.vn/,Loại hình hoạt động: Cổ phần,"Là Tập đoàn kinh tế, dịch vụ tư nhân đa ngành hàng đầu Việt Nam, Tập đoàn BRG hiện đang cung cấp những sản phẩm và dịch vụ chất lượng cao trong các lĩnh vực như: Gôn; Bất động sản; Khách sạn - Nghỉ dưỡng; Vui chơi giải trí; Thương mại – Bán lẻ và Sản xuất công – nông nghiệp công nghệ cao đến với khách hàng trong nước và quốc tế.
Với khát vọng cống hiến cho cộng đồng những giá trị tốt đẹp nhất, Tập đoàn BRG luôn tiên phong hội nhập quốc tế, hợp tác với những Tập đoàn đa quốc gia danh tiếng trên thế giới để xây dựng hệ sinh thái sản phẩm và dịch vụ toàn diện và bền vững, đem những tiêu chuẩn sống cao nhất đến với cộng đồng.
Trải qua hơn 30 năm xây dựng và phát triển, Tập đoàn BRG hiện đang có hàng chục công ty thành viên và liên kết trên khắp đất nước, là nơi hội tụ của gần 22.000 cán bộ nhân viên với trình độ tiến sỹ, thạc sỹ, cử nhân và các chuyên gia nước ngoài ưu tú dày dạn kinh nghiệm quốc tế. “Người BRG” luôn năng động và tự hào, sáng tạo và đam mê, chung nhiệt huyết cống hiến cho sự thành công của Tập đoàn, qua đó đóng góp cho sự phát triển chung của cộng đồng và đất nước.
With over 30 years of experience, BRG Group has been developed along a path toward global integration by creating a leading Vietnamese multi-sector corporation.
BRG Group is committed to creating sustainable businesses that integrate into the community by providing convenient services with integrity and transparency.
Through dynamic growth BRG Group offers employment opportunities to a highly motivated team of 22,000 domestic staff and foreign experts; plus jobs for thousands of indirect workers.",https://images.careerviet.vn/employer_folders/lot5/120395/148x148/104438logo_brggroup.png
https://careerviet.vn/vi/nha-tuyen-dung/tong-cong-ty-co-phan-bao-hiem-ngan-hang-tmcp-cong-thuong-viet-nam.35A6E2EB.html,35A6E2EB,Tổng Công Ty Cổ Phần Bảo Hiểm Ngân Hàng TMCP Công Thương Việt Nam,"126 Đội Cấn, Ba Đình",Qui mô công ty: 1.000-4.999,Website: http://myvbi.vn,Loại hình hoạt động: Cổ phần,"Tổng công ty cổ phần Bảo Hiểm Ngân Hàng TMCP Công Thương Việt Nam (VBI)  hoạt động trong lĩnh vực bảo hiểm phi nhân thọ có mạng lưới hoạt động rộng khắp các tỉnh và thành phố trong cả nước. Công ty hiện có trụ sở chính tại Hà Nội và 34 Công ty thành viên, Phòng giao dịch tại Hà Nội, TP Hồ Chí Minh, Đà Nẵng, Hải Phòng, Thanh Hóa, Đắk Lắk, Phú Thọ, Đồng Nai, Cần Thơ, Bắc Ninh, Hưng Yên, Huế, Bình Định... Định hướng của Bảo hiểm VietinBank là trở thành một trong những Công ty bảo hiểm chuyên nghiệp hàng đầu trong lĩnh vực bảo hiểm phi nhân thọ.",https://images.careerviet.vn/employer_folders/lot5/129515/148x148/165240logofull-01.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-duoc-pham-medbolide.35A72C61.html,35A72C61,Công Ty Cổ Phần Dược Phẩm MEDBOLIDE,"Phòng 09, Lầu 10, Tòa Nhà The Everrich 1, Số 968 Đường Ba Tháng Hai, Phường 15, Quận 11",,,Loại hình hoạt động: Cổ phần,"Công ty Cổ Phần Dược Phẩm MEDBOLIDE là công ty chuyên phát triển và phân phối các dược phẩm đặc trị như ung thư, viên gan, tim mạch, v.v... Với sứ mệnh tạo ra những viên thuốc có chất lượng tốt nhất nhằm góp phần vào việc chăm sóc sức khỏe người dân Việt Nam, Công ty Cổ Phần Dược Phẩm MEDBOLIDE lấy phương châm “Tiên phong trong chất lượng” để xây dựng giá trị kinh doanh trên nền tảng chất lượng dược phẩm. Song hành cùng với sứ mệnh đó là đội ngũ nhân viên tài năng, khác biệt và tâm huyết, đây cũng là hậu phương vững chắc nhằm phát huy cao nhất khả năng có thể để phục vụ, cống hiến cho cộng đồng và xã hội. Và vì thế, MEDBOLIDE luôn sẵn sàng chào đón tất cả những “người trẻ” đang mang trong mình khát khao được tạo ra và chia sẻ những giá trị thực cho chính bản thân và cho mọi người. Sứ mệnh của MEDBOLIDE không cho phép chúng tôi lãng phí thời gian bằng sự chần chừ, vậy nên nếu bạn là “người trẻ” và thật sự muốn dành trọn thời gian, khả năng, nhiệt huyết của mình để tạo ra giá trị cho cộng đồng thì ở MEDBOLIDE luôn có chỗ dành cho bạn. Chào đón các bạn!",https://images.careerviet.vn/employer_folders/lot1/148321/148x148/112753logomedbolidechuan.jpg
https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank.35A6CA10.html,35A6CA10,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,"89 Láng Hạ, Quận Đống Đa, Hà Nội",Qui mô công ty: 10.000-19.999,Website: https://tuyendung.vpbank.com.vn/,Loại hình hoạt động: Cổ phần,"Chào mừng Bạn đến với Miền Đất Nhân Tài!
Trong chiến lược phát triển 5 năm lần thứ 3 (2022-2026), VPBank xác định mục tiêu trở thành ngân hàng có vị trí vững chắc trong Top 3 Ngân hàng lớn nhất Việt Nam và đạt quy mô thuộc Top 100 ngân hàng lớn nhất châu Á, góp phần thúc đẩy sự phát triển bền vững và thịnh vượng của quốc gia và cộng đồng. Một yếu tố quan trọng để hiện thực hóa mục tiêu này chính là Con người và VPBank đã luôn tập trung vào chiến lược
“Home of Talents”
– xây dựng VPBank thực sự là miền đất thu hút và gắn kết các nhân tài hàng đầu trên thị trường.
Trên hành trình hiện thực hóa sứ mệnh vì một Việt Nam thịnh vượng, VPBank tập trung nỗ lực xây dựng một hình mẫu VPBanker lý tưởng với 04 phương diện phát triển toàn diện gồm:
Thịnh vượng Thân trí, Thịnh vượng Tinh thần, Thịnh vượng Tài chính và Thịnh vượng Cộng đồng.
Đây là sự cam kết từ VPBank trong chiến lược Home of Talents - đặt Con người làm trung tâm và không ngừng nỗ lực tạo những điều kiện thuận lợi để từng nhân viên có thể phát triển tốt nhất cùng ngân hàng. Đây cũng là một phần của chiến lược bền vững đưa VPBank trở thành doanh nghiệp kiểu mẫu đáng tin cậy, xây dựng một môi trường làm việc hiệu quả, nhân văn, thu hút nhân tài và phát triển mỗi VPBanker trở thành phiên bản tốt nhất của chính mình.
1.
Thịnh vượng Thân trí:
Hai yếu tố “trí tuệ” và “thể chất” luôn song hành và bổ trợ cho nhau trong chân dung Con người Thịnh vượng. VPBank luôn chú trọng đến việc:
•      Xây dựng một môi trường làm việc lành mạnh
•      Chăm sóc sức khỏe, khích lệ tinh thần luyện tập thể thao của CBNV
•      Đề cao văn hóa học tập, phát triển kỹ năng, cổ vũ và hỗ trợ cho sự học trọn đời của từng nhân viên.
2. Thịnh vượng Tinh thần:
VPBank ý thức được tầm quan trọng của đời sống tinh thần, sức mạnh của những suy nghĩ tích cực và lợi ích của sự cân bằng về cảm xúc đối với từng nhân viên. VPBank tập trung nỗ lực để:
•      Kiến tạo môi trường làm việc công bằng, cởi mở, nhân văn.
•      Đồng hành và chia sẻ với CBNV thông qua chính sách, chương trình chăm sóc CBNV và người thân.
3. Thịnh vượng Tài chính:
VPBank ý thức rằng một nền tảng tài chính vững chắc sẽ mang lại chất lượng cuộc sống tốt hơn cho các VPBanker. VPBank luôn đảm bảo:
•      Xây dựng chính sách về lương, thưởng phúc lợi, lộ trình thăng tiến rõ ràng, hấp dẫn.
•      Ghi nhận xứng đáng mọi nỗ lực và cống hiến của CBNV.
4. Thịnh vượng Cộng đồng
: Mỗi VPBanker là một phần của xã hội, những đóng góp, nỗ lực của chính bản thân các VPBanker sẽ góp phần thay đổi và tạo nên một xã hội tốt đẹp hơn. Từ phía tổ chức, VPBank luôn xem trọng và hành động để thực hiện:
•      Trách nhiệm của doanh nghiệp với cộng đồng và xã hội.
•      Thường xuyên thực hiện những chương trình, sáng kiến nhằm góp phần giúp cho xã hội, đất nước ngày một giàu đẹp, văn minh hơn.",https://images.careerviet.vn/employer_folders/lot2/123152/148x148/92239logokotagline-01.png
https://careerviet.vn/vi/nha-tuyen-dung/bellsystem24-viet-nam.35A58ACD.html,35A58ACD,BellSystem24-Việt Nam,"Số 3 Vũ Phạm Hàm, Yên Hòa, Cầu Giấy, Hà Nội",Qui mô công ty: 1.000-4.999,Website: https://bell24vietnam.vn/,Loại hình hoạt động: 100% vốn nước ngoài,"Được thành lập vào năm 2006. Tiền thân là Bellsystem24-HoaSao – Đơn vị số 1 Việt Nam trong lĩnh vực thuê ngoài Tổng đài và quy trình kinh doanh từ năm 2006, CÔNG TY CỔ PHẦN BELLSYSTEM24 VIETNAM (BELL24VN Inc.) được kỳ vọng sẽ trở thành công ty toàn cầu về Contact Center & BPO. 100% cổ phần của công ty thuộc về công ty Nhật Bản  Bellsystem24, Bellsystem24 Holdings và Toppan Printing. Chúng tôi luôn tiên phong và dẫn đầu trong việc cung cấp các giải pháp tối ưu hoá về quy trình, con người, công nghệ để giúp các doanh nghiệp bắt kịp xu thế thời đại và tăng trưởng bền vững.",https://images.careerviet.vn/employers/41421/148x148/92720logobsv.jpg
